Datetime,Close,High,Low,Open,Volume
2025-12-16 01:00:00+00:00,27723.060546875,27740.66015625,27634.439453125,27721.099609375,0
2025-12-16 01:05:00+00:00,27680.130859375,27730.169921875,27674.720703125,27683.44921875,0
2025-12-16 01:10:00+00:00,27663.529296875,27721.650390625,27662.240234375,27682.810546875,0
2025-12-16 01:15:00+00:00,27680.2890625,27708.609375,27635.2890625,27664.380859375,0
2025-12-16 01:20:00+00:00,27705.099609375,27708.7890625,27636.939453125,27643.310546875,0
2025-12-16 01:25:00+00:00,27680.30078125,27708.08984375,27635.48046875,27703.5703125,0
2025-12-16 01:30:00+00:00,27642.80078125,27697.140625,27638.01953125,27640.890625,0
2025-12-16 01:35:00+00:00,27567.869140625,27670.91015625,27561.859375,27630.0390625,0
2025-12-16 01:40:00+00:00,27554.740234375,27609.5703125,27553.48046875,27608.44921875,0
2025-12-16 01:45:00+00:00,27541.859375,27597.609375,27536.16015625,27554.740234375,0
2025-12-16 01:50:00+00:00,27528.58984375,27587.5,27528.58984375,27540.990234375,0
2025-12-16 01:55:00+00:00,27529.890625,27572.0390625,27519.98046875,27572.0390625,0
2025-12-16 02:00:00+00:00,27549.310546875,27567.0703125,27498.279296875,27527.619140625,0
2025-12-16 02:05:00+00:00,27512.48046875,27557.4296875,27500.630859375,27507.69921875,0
2025-12-16 02:10:00+00:00,27517.099609375,27564.3203125,27509.560546875,27511.9296875,0
2025-12-16 02:15:00+00:00,27514.619140625,27555.5390625,27504.23046875,27516.75,0
2025-12-16 02:20:00+00:00,27513.69921875,27552.380859375,27503.5,27515.83984375,0
2025-12-16 02:25:00+00:00,27527.279296875,27569.009765625,27510.900390625,27513.94921875,0
2025-12-16 02:30:00+00:00,27558.310546875,27566.5390625,27514.939453125,27526.01953125,0
2025-12-16 02:35:00+00:00,27466.91015625,27560.98046875,27466.75,27520.390625,0
2025-12-16 02:40:00+00:00,27463.689453125,27511.900390625,27457.48046875,27506.599609375,0
2025-12-16 02:45:00+00:00,27491.009765625,27504.69921875,27449.919921875,27461.2109375,0
2025-12-16 02:50:00+00:00,27440.869140625,27492.310546875,27440.310546875,27449.9296875,0
2025-12-16 02:55:00+00:00,27432.130859375,27481.380859375,27426.25,27438.91015625,0
2025-12-16 03:00:00+00:00,27454.859375,27474.599609375,27414.419921875,27428.310546875,0
2025-12-16 03:05:00+00:00,27441.98046875,27453.640625,27401.279296875,27453.220703125,0
2025-12-16 03:10:00+00:00,27419.560546875,27443.7109375,27381.359375,27442.779296875,0
2025-12-16 03:15:00+00:00,27406.009765625,27423.779296875,27366.740234375,27419.150390625,0
2025-12-16 03:20:00+00:00,27356.8203125,27407.900390625,27355.7109375,27407.900390625,0
2025-12-16 03:25:00+00:00,27403.259765625,27406.44921875,27355.669921875,27361.419921875,0
2025-12-16 03:30:00+00:00,27375.380859375,27422.7109375,27366.94921875,27401.689453125,0
2025-12-16 03:35:00+00:00,27392.080078125,27434.140625,27375.7890625,27375.7890625,0
2025-12-16 03:40:00+00:00,27444.640625,27447.55078125,27390.880859375,27390.880859375,0
2025-12-16 03:45:00+00:00,27454.740234375,27458.140625,27402.7890625,27443.48046875,0
2025-12-16 03:50:00+00:00,27472.970703125,27472.970703125,27411.30078125,27414.310546875,0
2025-12-16 03:55:00+00:00,27444.75,27484.650390625,27433.76953125,27475.349609375,0
2025-12-16 04:00:00+00:00,27486.619140625,27494.0390625,27444.4609375,27482.98046875,0
2025-12-16 04:05:00+00:00,27480.51953125,27491.69921875,27439.05078125,27483.83984375,0
2025-12-16 04:10:00+00:00,27474.880859375,27483.0703125,27435.390625,27480.5,0
2025-12-16 04:15:00+00:00,27477.779296875,27477.779296875,27429.01953125,27472.720703125,0
2025-12-16 04:20:00+00:00,27570.55078125,27571.4296875,27432.779296875,27436.19921875,0
2025-12-16 04:25:00+00:00,27573.5390625,27618.5703125,27568.419921875,27571.7109375,0
2025-12-16 04:30:00+00:00,27613.599609375,27616.91015625,27569.58984375,27614.650390625,0
2025-12-16 04:35:00+00:00,27565.919921875,27617.91015625,27564.08984375,27617.91015625,0
2025-12-16 04:40:00+00:00,27568.41015625,27612.609375,27562.30078125,27566.990234375,0
2025-12-16 04:45:00+00:00,27609.369140625,27612.630859375,27564.869140625,27568.029296875,0
2025-12-16 04:50:00+00:00,27554.580078125,27611.900390625,27554.580078125,27606.150390625,0
2025-12-16 04:55:00+00:00,27566.98046875,27608.900390625,27558.44921875,27597.880859375,0
2025-12-16 05:00:00+00:00,27606.890625,27610.08984375,27561.720703125,27565.869140625,0
2025-12-16 05:05:00+00:00,27610.2109375,27659.5703125,27563.630859375,27608.119140625,0
2025-12-16 05:10:00+00:00,27557.16015625,27610.7890625,27556.810546875,27608.529296875,0
2025-12-16 05:15:00+00:00,27595.1796875,27602.009765625,27553.109375,27596.029296875,0
2025-12-16 05:20:00+00:00,27583.7890625,27628.5703125,27546.359375,27594.720703125,0
2025-12-16 05:25:00+00:00,27631.400390625,27631.490234375,27631.400390625,27631.490234375,0
2025-12-17 01:00:00+00:00,27710.0,27749.4296875,27569.98046875,27596.1796875,0
2025-12-17 01:05:00+00:00,27702.759765625,27752.80078125,27691.08984375,27749.98046875,0
2025-12-17 01:10:00+00:00,27686.05078125,27733.6796875,27682.830078125,27701.869140625,0
2025-12-17 01:15:00+00:00,27635.220703125,27686.5390625,27629.580078125,27685.849609375,0
2025-12-17 01:20:00+00:00,27652.80078125,27694.169921875,27635.359375,27635.919921875,0
2025-12-17 01:25:00+00:00,27690.599609375,27695.380859375,27647.98046875,27649.029296875,0
2025-12-17 01:30:00+00:00,27702.140625,27702.4609375,27644.140625,27646.140625,0
2025-12-17 01:35:00+00:00,27651.599609375,27708.130859375,27651.599609375,27703.689453125,0
2025-12-17 01:40:00+00:00,27719.33984375,27763.419921875,27651.830078125,27694.48046875,0
2025-12-17 01:45:00+00:00,27699.0703125,27765.759765625,27698.669921875,27724.0,0
2025-12-17 01:50:00+00:00,27689.240234375,27742.099609375,27686.259765625,27699.900390625,0
2025-12-17 01:55:00+00:00,27707.140625,27743.609375,27689.390625,27689.390625,0
2025-12-17 02:00:00+00:00,27704.279296875,27748.669921875,27697.55078125,27707.48046875,0
2025-12-17 02:05:00+00:00,27706.98046875,27753.1796875,27701.380859375,27745.509765625,0
2025-12-17 02:10:00+00:00,27710.650390625,27754.189453125,27702.130859375,27742.7890625,0
2025-12-17 02:15:00+00:00,27703.150390625,27753.060546875,27699.6796875,27713.140625,0
2025-12-17 02:20:00+00:00,27655.099609375,27746.900390625,27655.099609375,27702.55078125,0
2025-12-17 02:25:00+00:00,27703.75,27705.75,27654.880859375,27657.849609375,0
2025-12-17 02:30:00+00:00,27659.359375,27738.689453125,27658.3203125,27662.0390625,0
2025-12-17 02:35:00+00:00,27752.16015625,27752.16015625,27657.0390625,27658.919921875,0
2025-12-17 02:40:00+00:00,27657.19921875,27752.869140625,27651.990234375,27749.939453125,0
2025-12-17 02:45:00+00:00,27702.91015625,27746.41015625,27658.650390625,27660.58984375,0
2025-12-17 02:50:00+00:00,27748.919921875,27753.009765625,27701.69921875,27701.69921875,0
2025-12-17 02:55:00+00:00,27704.5703125,27748.73046875,27702.30078125,27710.51953125,0
2025-12-17 03:00:00+00:00,27722.869140625,27761.189453125,27702.0703125,27745.5703125,0
2025-12-17 03:05:00+00:00,27726.390625,27766.259765625,27719.19921875,27724.220703125,0
2025-12-17 03:10:00+00:00,27722.609375,27770.6796875,27718.330078125,27727.150390625,0
2025-12-17 03:15:00+00:00,27722.080078125,27768.939453125,27716.08984375,27724.150390625,0
2025-12-17 03:20:00+00:00,27711.330078125,27761.390625,27711.330078125,27720.05078125,0
2025-12-17 03:25:00+00:00,27755.33984375,27757.759765625,27709.19921875,27711.599609375,0
2025-12-17 03:30:00+00:00,27720.080078125,27758.150390625,27709.9296875,27715.390625,0
2025-12-17 03:35:00+00:00,27722.369140625,27766.640625,27718.55078125,27719.619140625,0
2025-12-17 03:40:00+00:00,27729.919921875,27766.740234375,27718.4296875,27720.609375,0
2025-12-17 03:45:00+00:00,27732.060546875,27774.990234375,27724.05078125,27725.0703125,0
2025-12-17 03:50:00+00:00,27735.439453125,27780.6796875,27730.26953125,27733.779296875,0
2025-12-17 03:55:00+00:00,27734.7890625,27780.689453125,27733.099609375,27776.51953125,0
2025-12-17 04:00:00+00:00,27684.259765625,27771.810546875,27683.529296875,27731.55078125,0
2025-12-17 04:05:00+00:00,27680.25,27722.580078125,27673.810546875,27683.490234375,0
2025-12-17 04:10:00+00:00,27680.1796875,27720.640625,27674.439453125,27679.900390625,0
2025-12-17 04:15:00+00:00,27681.189453125,27728.859375,27679.400390625,27684.390625,0
2025-12-17 04:20:00+00:00,27671.279296875,27722.4609375,27667.849609375,27684.439453125,0
2025-12-17 04:25:00+00:00,27649.150390625,27713.359375,27644.380859375,27669.970703125,0
2025-12-17 04:30:00+00:00,27636.650390625,27689.029296875,27634.689453125,27648.400390625,0
2025-12-17 04:35:00+00:00,27614.69921875,27676.1796875,27612.580078125,27637.189453125,0
2025-12-17 04:40:00+00:00,27599.73046875,27616.2890625,27598.349609375,27615.609375,0
2025-12-17 04:45:00+00:00,27546.26953125,27600.830078125,27546.26953125,27598.48046875,0
2025-12-17 04:50:00+00:00,27531.490234375,27549.16015625,27527.94921875,27546.720703125,0
2025-12-17 04:55:00+00:00,27493.689453125,27539.41015625,27493.689453125,27531.859375,0
2025-12-17 05:00:00+00:00,27476.16015625,27520.5703125,27473.2109375,27492.650390625,0
2025-12-17 05:05:00+00:00,27477.830078125,27478.259765625,27469.599609375,27474.2890625,0
2025-12-17 05:10:00+00:00,27486.4609375,27488.05078125,27474.51953125,27474.7109375,0
2025-12-17 05:15:00+00:00,27491.099609375,27492.359375,27482.470703125,27483.919921875,0
2025-12-17 05:20:00+00:00,27495.66015625,27495.66015625,27485.66015625,27489.2109375,0
2025-12-17 05:25:00+00:00,27491.66015625,27493.830078125,27491.66015625,27493.830078125,0
2025-12-18 01:00:00+00:00,27417.470703125,27447.44921875,27375.6796875,27447.44921875,0
2025-12-18 01:05:00+00:00,27429.859375,27447.19921875,27387.25,27417.2109375,0
2025-12-18 01:10:00+00:00,27445.41015625,27448.419921875,27350.76953125,27432.349609375,0
2025-12-18 01:15:00+00:00,27451.1796875,27455.779296875,27407.7890625,27445.41015625,0
2025-12-18 01:20:00+00:00,27395.98046875,27459.1796875,27395.75,27450.51953125,0
2025-12-18 01:25:00+00:00,27383.830078125,27439.890625,27377.19921875,27396.08984375,0
2025-12-18 01:30:00+00:00,27452.880859375,27452.880859375,27375.83984375,27385.880859375,0
2025-12-18 01:35:00+00:00,27480.349609375,27501.689453125,27439.05078125,27454.0,0
2025-12-18 01:40:00+00:00,27493.19921875,27539.94921875,27445.5,27482.890625,0
2025-12-18 01:45:00+00:00,27506.060546875,27560.630859375,27486.609375,27495.140625,0
2025-12-18 01:50:00+00:00,27488.859375,27543.759765625,27485.029296875,27503.349609375,0
2025-12-18 01:55:00+00:00,27492.650390625,27496.6796875,27444.6796875,27489.009765625,0
2025-12-18 02:00:00+00:00,27431.359375,27496.19921875,27430.33984375,27452.41015625,0
2025-12-18 02:05:00+00:00,27417.490234375,27472.009765625,27414.259765625,27429.4609375,0
2025-12-18 02:10:00+00:00,27423.490234375,27465.41015625,27414.849609375,27417.630859375,0
2025-12-18 02:15:00+00:00,27441.689453125,27485.970703125,27418.240234375,27424.380859375,0
2025-12-18 02:20:00+00:00,27492.720703125,27539.349609375,27443.369140625,27481.810546875,0
2025-12-18 02:25:00+00:00,27499.23046875,27540.640625,27491.01953125,27495.919921875,0
2025-12-18 02:30:00+00:00,27466.689453125,27543.619140625,27459.439453125,27498.8203125,0
2025-12-18 02:35:00+00:00,27517.7890625,27556.919921875,27466.1796875,27506.359375,0
2025-12-18 02:40:00+00:00,27522.529296875,27562.2109375,27478.240234375,27517.0390625,0
2025-12-18 02:45:00+00:00,27522.939453125,27569.439453125,27481.8203125,27521.5390625,0
2025-12-18 02:50:00+00:00,27477.810546875,27524.419921875,27471.580078125,27483.669921875,0
2025-12-18 02:55:00+00:00,27469.4296875,27515.359375,27464.30078125,27478.1796875,0
2025-12-18 03:00:00+00:00,27467.7890625,27511.390625,27467.7890625,27469.310546875,0
2025-12-18 03:25:00+00:00,27373.310546875,27412.330078125,27368.48046875,27410.759765625,0
2025-12-18 03:30:00+00:00,27370.640625,27414.189453125,27363.509765625,27411.650390625,0
2025-12-18 03:35:00+00:00,27369.669921875,27416.5390625,27366.400390625,27371.0703125,0
2025-12-18 03:40:00+00:00,27370.140625,27412.189453125,27367.1796875,27410.01953125,0
2025-12-18 03:45:00+00:00,27362.609375,27407.05078125,27357.939453125,27365.080078125,0
2025-12-18 03:50:00+00:00,27362.330078125,27410.439453125,27361.01953125,27361.41015625,0
2025-12-18 03:55:00+00:00,27405.640625,27406.419921875,27358.439453125,27362.30078125,0
2025-12-18 04:00:00+00:00,27370.80078125,27411.919921875,27360.859375,27366.16015625,0
2025-12-18 04:05:00+00:00,27407.689453125,27411.990234375,27363.490234375,27371.91015625,0
2025-12-18 04:10:00+00:00,27363.4609375,27406.640625,27360.439453125,27367.650390625,0
2025-12-18 04:15:00+00:00,27363.599609375,27409.0390625,27358.5390625,27366.7109375,0
2025-12-18 04:20:00+00:00,27377.720703125,27413.529296875,27360.94921875,27361.509765625,0
2025-12-18 04:25:00+00:00,27383.05078125,27424.970703125,27370.919921875,27418.16015625,0
2025-12-18 04:30:00+00:00,27445.390625,27488.25,27383.759765625,27383.759765625,0
2025-12-18 04:35:00+00:00,27441.490234375,27486.490234375,27435.55078125,27444.759765625,0
2025-12-18 04:40:00+00:00,27447.400390625,27488.4296875,27437.580078125,27440.23046875,0
2025-12-18 04:45:00+00:00,27485.19921875,27492.4609375,27443.890625,27447.720703125,0
2025-12-18 04:50:00+00:00,27457.5390625,27495.919921875,27446.470703125,27487.1796875,0
2025-12-18 04:55:00+00:00,27488.830078125,27496.080078125,27446.169921875,27456.25,0
2025-12-18 05:00:00+00:00,27442.94921875,27491.0703125,27438.529296875,27490.2890625,0
2025-12-18 05:05:00+00:00,27436.08984375,27483.5390625,27431.26953125,27443.830078125,0
2025-12-18 05:10:00+00:00,27445.810546875,27486.51953125,27434.720703125,27436.05078125,0
2025-12-18 05:15:00+00:00,27435.4609375,27484.369140625,27396.279296875,27443.66015625,0
2025-12-18 05:20:00+00:00,27447.23046875,27484.19921875,27431.9296875,27434.759765625,0
2025-12-18 05:25:00+00:00,27442.970703125,27442.970703125,27442.900390625,27442.900390625,0
2025-12-19 01:00:00+00:00,27763.259765625,27815.029296875,27685.740234375,27685.740234375,0
2025-12-19 01:05:00+00:00,27786.939453125,27829.58984375,27719.119140625,27761.009765625,0
2025-12-19 01:10:00+00:00,27783.060546875,27833.609375,27781.369140625,27828.669921875,0
2025-12-19 01:15:00+00:00,27841.130859375,27841.130859375,27783.08984375,27783.80078125,0
2025-12-19 01:20:00+00:00,27838.640625,27841.91015625,27794.900390625,27837.3203125,0
2025-12-19 01:25:00+00:00,27799.01953125,27840.990234375,27792.640625,27840.990234375,0
2025-12-19 01:30:00+00:00,27826.73046875,27837.9609375,27786.630859375,27837.9609375,0
2025-12-19 01:35:00+00:00,27778.890625,27827.0390625,27777.779296875,27827.0390625,0
2025-12-19 01:40:00+00:00,27843.69921875,27843.69921875,27774.029296875,27776.51953125,0
2025-12-19 01:45:00+00:00,27834.830078125,27843.080078125,27790.55078125,27841.80078125,0
2025-12-19 01:50:00+00:00,27799.8203125,27842.5,27795.2109375,27836.5,0
2025-12-19 01:55:00+00:00,27841.94921875,27844.619140625,27796.189453125,27799.330078125,0
2025-12-19 02:00:00+00:00,27844.419921875,27848.33984375,27799.9296875,27802.19921875,0
2025-12-19 02:05:00+00:00,27811.109375,27856.939453125,27802.19921875,27803.0703125,0
2025-12-19 02:10:00+00:00,27825.5,27867.400390625,27810.66015625,27810.66015625,0
2025-12-19 02:15:00+00:00,27818.130859375,27864.9296875,27811.83984375,27823.919921875,0
2025-12-19 02:20:00+00:00,27827.01953125,27869.779296875,27815.369140625,27818.41015625,0
2025-12-19 02:25:00+00:00,27779.58984375,27861.880859375,27779.400390625,27828.109375,0
2025-12-19 02:30:00+00:00,27773.7109375,27826.599609375,27773.470703125,27780.0390625,0
2025-12-19 02:35:00+00:00,27761.009765625,27815.390625,27752.66015625,27775.4609375,0
2025-12-19 02:40:00+00:00,27802.4296875,27804.470703125,27756.9609375,27764.529296875,0
2025-12-19 02:45:00+00:00,27758.5,27804.060546875,27756.16015625,27761.439453125,0
2025-12-19 02:50:00+00:00,27757.080078125,27803.48046875,27751.5,27753.80078125,0
2025-12-19 02:55:00+00:00,27759.48046875,27800.830078125,27751.51953125,27758.890625,0
