Datetime,Close,High,Low,Open,Volume
2025-12-16 01:00:00+00:00,27529.890625,27740.66015625,27519.98046875,27721.099609375,0
2025-12-16 02:00:00+00:00,27432.130859375,27569.009765625,27426.25,27527.619140625,0
2025-12-16 03:00:00+00:00,27444.75,27484.650390625,27355.669921875,27428.310546875,0
2025-12-16 04:00:00+00:00,27566.98046875,27618.5703125,27429.01953125,27482.98046875,0
2025-12-16 05:00:00+00:00,27631.400390625,27659.5703125,27546.359375,27565.869140625,0
2025-12-17 01:00:00+00:00,27707.140625,27765.759765625,27569.98046875,27596.1796875,0
2025-12-17 02:00:00+00:00,27704.5703125,27754.189453125,27651.990234375,27707.48046875,0
2025-12-17 03:00:00+00:00,27734.7890625,27780.689453125,27702.0703125,27745.5703125,0
2025-12-17 04:00:00+00:00,27493.689453125,27771.810546875,27493.689453125,27731.55078125,0
2025-12-17 05:00:00+00:00,27491.66015625,27520.5703125,27469.599609375,27492.650390625,0
2025-12-18 01:00:00+00:00,27492.650390625,27560.630859375,27350.76953125,27447.44921875,0
2025-12-18 02:00:00+00:00,27469.4296875,27569.439453125,27414.259765625,27452.41015625,0
2025-12-18 03:00:00+00:00,27405.640625,27511.390625,27357.939453125,27469.310546875,0
2025-12-18 04:00:00+00:00,27488.830078125,27496.080078125,27358.5390625,27366.16015625,0
2025-12-18 05:00:00+00:00,27442.970703125,27491.0703125,27396.279296875,27490.2890625,0
2025-12-19 01:00:00+00:00,27841.94921875,27844.619140625,27685.740234375,27685.740234375,0
2025-12-19 02:00:00+00:00,27759.48046875,27869.779296875,27751.5,27802.19921875,0
2025-12-19 03:00:00+00:00,27817.689453125,27860.48046875,27707.66015625,27759.6796875,0
2025-12-19 04:00:00+00:00,27715.3203125,27826.7109375,27672.05078125,27814.080078125,0
2025-12-19 05:00:00+00:00,27728.4609375,27774.44921875,27714.98046875,27714.98046875,0
2025-12-22 01:00:00+00:00,28088.029296875,28142.7890625,27986.66015625,27986.66015625,0
2025-12-22 02:00:00+00:00,28160.259765625,28165.529296875,28039.7890625,28084.419921875,0
2025-12-22 03:00:00+00:00,28113.220703125,28168.75,28111.169921875,28116.900390625,0
2025-12-22 04:00:00+00:00,28114.19921875,28160.0703125,28060.80078125,28115.9296875,0
2025-12-22 05:00:00+00:00,28122.900390625,28164.23046875,28106.66015625,28110.869140625,0
2025-12-23 01:00:00+00:00,28333.060546875,28333.060546875,28212.83984375,28253.140625,0
2025-12-23 02:00:00+00:00,28293.919921875,28330.810546875,28244.029296875,28330.810546875,0
2025-12-23 03:00:00+00:00,28236.740234375,28350.369140625,28232.630859375,28254.990234375,0
2025-12-23 04:00:00+00:00,28319.369140625,28333.76953125,28234.599609375,28240.2890625,0
2025-12-23 05:00:00+00:00,28309.560546875,28325.130859375,28262.119140625,28281.5390625,0
2025-12-24 01:00:00+00:00,28377.509765625,28486.380859375,28336.80078125,28383.609375,0
2025-12-24 02:00:00+00:00,28346.51953125,28378.7890625,28280.58984375,28333.9609375,0
2025-12-24 03:00:00+00:00,28352.080078125,28365.470703125,28302.859375,28346.890625,0
2025-12-24 04:00:00+00:00,28327.83984375,28397.259765625,28305.640625,28312.0,0
2025-12-24 05:00:00+00:00,28378.220703125,28378.609375,28325.259765625,28330.5390625,0
2025-12-26 01:00:00+00:00,28464.0,28590.91015625,28404.33984375,28443.48046875,0
2025-12-26 02:00:00+00:00,28485.609375,28539.2109375,28451.1796875,28505.4609375,0
2025-12-26 03:00:00+00:00,28550.58984375,28563.439453125,28479.75,28526.029296875,0
2025-12-26 04:00:00+00:00,28546.1796875,28552.310546875,28498.5703125,28550.439453125,0
2025-12-26 05:00:00+00:00,28510.439453125,28556.060546875,28507.73046875,28550.080078125,0
2025-12-29 01:00:00+00:00,28771.7890625,28776.1796875,28595.349609375,28662.7890625,0
2025-12-29 02:00:00+00:00,28753.2109375,28788.640625,28712.83984375,28774.150390625,0
2025-12-29 03:00:00+00:00,28777.109375,28824.58984375,28710.490234375,28751.880859375,0
2025-12-29 04:00:00+00:00,28789.080078125,28841.640625,28777.48046875,28777.48046875,0
2025-12-29 05:00:00+00:00,28768.140625,28830.330078125,28758.890625,28829.26953125,0
2025-12-30 01:00:00+00:00,28684.060546875,28729.1796875,28553.640625,28723.8203125,0
2025-12-30 02:00:00+00:00,28677.3203125,28726.890625,28644.1796875,28720.7109375,0
2025-12-30 03:00:00+00:00,28766.990234375,28772.490234375,28668.220703125,28677.4609375,0
2025-12-30 04:00:00+00:00,28753.1796875,28802.919921875,28724.220703125,28767.859375,0
2025-12-30 05:00:00+00:00,28832.880859375,28833.029296875,28752.91015625,28755.23046875,0
